station,valid,tmpf,metar
EGLC,2026-05-07 21:20,53.60,EGLC 072120Z AUTO 10007KT 9999 NCD 12/08 Q1017
EGLC,2026-05-07 21:50,53.60,EGLC 072150Z AUTO 10005KT 9999 NCD 12/08 Q1017
EGLC,2026-05-07 22:20,51.80,EGLC 072220Z AUTO 10005KT 9999 NCD 11/08 Q1017
EGLC,2026-05-07 22:50,51.80,EGLC 072250Z AUTO 09006KT 9999 NCD 11/08 Q1017
EGLC,2026-05-07 23:20,51.80,EGLC 072320Z AUTO 08005KT 9999 NCD 11/08 Q1017
EGLC,2026-05-07 23:50,50.00,EGLC 072350Z AUTO 09006KT 9999 NCD 10/08 Q1016
EGLC,2026-05-08 00:20,50.00,EGLC 080020Z AUTO 07006KT 9999 NCD 10/08 Q1016
EGLC,2026-05-08 00:50,48.20,EGLC 080050Z AUTO 10004KT 9999 NCD 09/07 Q1016
EGLC,2026-05-08 01:20,48.20,EGLC 080120Z AUTO 09004KT 9999 NCD 09/07 Q1016
EGLC,2026-05-08 01:50,48.20,EGLC 080150Z AUTO 10004KT 9999 NCD 09/07 Q1016
EGLC,2026-05-08 02:20,48.20,EGLC 080220Z AUTO 08005KT 9999 NCD 09/07 Q1016
EGLC,2026-05-08 02:50,48.20,EGLC 080250Z AUTO VRB02KT 9999 NCD 09/07 Q1016
EGLC,2026-05-08 03:20,46.40,EGLC 080320Z AUTO 02003KT 9999 NCD 08/07 Q1016
EGLC,2026-05-08 03:50,46.40,EGLC 080350Z AUTO 03004KT 9999 NCD 08/07 Q1016
EGLC,2026-05-08 04:20,46.40,EGLC 080420Z AUTO 04003KT 9999 NCD 08/07 Q1016
EGLC,2026-05-08 04:50,46.40,EGLC 080450Z AUTO 07005KT 9999 NCD 08/07 Q1016
EGLC,2026-05-08 05:20,48.20,EGLC 080520Z AUTO 06004KT 9999 NCD 09/07 Q1016
EGLC,2026-05-08 05:50,48.20,EGLC 080550Z AUTO 07003KT 040V100 9999 FEW005 09/08 Q1017
EGLC,2026-05-08 06:20,50.00,EGLC 080620Z AUTO 08006KT 9999 NCD 10/08 Q1017
EGLC,2026-05-08 06:50,51.80,EGLC 080650Z AUTO 08006KT 9999 NCD 11/09 Q1017
EGLC,2026-05-08 07:20,53.60,EGLC 080720Z AUTO 09005KT 060V130 9999 SCT008 12/09 Q1017
EGLC,2026-05-08 07:50,55.40,EGLC 080750Z AUTO 09010KT 9999 NCD 13/09 Q1017
EGLC,2026-05-08 08:20,57.20,EGLC 080820Z AUTO 09010KT 9999 NCD 14/09 Q1017
EGLC,2026-05-08 08:50,59.00,EGLC 080850Z AUTO 10009KT 9999 NCD 15/08 Q1017
EGLC,2026-05-08 09:20,60.80,EGLC 080920Z AUTO 10009KT 9999 NCD 16/08 Q1017
EGLC,2026-05-08 09:50,60.80,EGLC 080950Z AUTO 09007KT 9999 NCD 16/08 Q1017
EGLC,2026-05-08 10:20,60.80,EGLC 081020Z AUTO 08009KT 9999 FEW035 SCT041 16/05 Q1017
EGLC,2026-05-08 10:50,62.60,EGLC 081050Z AUTO 07009KT 9999 SCT043 17/05 Q1017
EGLC,2026-05-08 11:20,62.60,EGLC 081120Z AUTO 08008KT 9999 NCD 17/05 Q1017
EGLC,2026-05-08 11:50,62.60,EGLC 081150Z AUTO 07005KT 040V110 9999 NCD 17/06 Q1017
EGLC,2026-05-08 12:20,62.60,EGLC 081220Z AUTO 10006KT 070V140 9999 FEW045 17/06 Q1017
EGLC,2026-05-08 12:50,62.60,EGLC 081250Z AUTO 07006KT 030V100 9999 FEW048 17/07 Q1017
EGLC,2026-05-08 13:20,64.40,EGLC 081320Z AUTO 10007KT 9999 NCD 18/07 Q1017
EGLC,2026-05-08 13:50,64.40,EGLC 081350Z AUTO 10006KT 060V150 9999 SCT044 18/07 Q1017
EGLC,2026-05-08 14:20,64.40,EGLC 081420Z AUTO 09008KT 060V130 9999 NCD 18/07 Q1016
EGLC,2026-05-08 14:50,64.40,EGLC 081450Z AUTO 10008KT 9999 SCT046 18/07 Q1016
EGLC,2026-05-08 15:20,64.40,EGLC 081520Z AUTO 10010KT 9999 FEW046 18/06 Q1016
EGLC,2026-05-08 15:50,64.40,EGLC 081550Z AUTO 09011KT 9999 NCD 18/06 Q1016
EGLC,2026-05-08 16:20,64.40,EGLC 081620Z AUTO 09010KT 9999 NCD 18/07 Q1016
EGLC,2026-05-08 16:50,64.40,EGLC 081650Z AUTO 10010KT 9999 NCD 18/07 Q1016
EGLC,2026-05-08 17:20,62.60,EGLC 081720Z AUTO 09011KT 9999 NCD 17/07 Q1017
EGLC,2026-05-08 17:50,60.80,EGLC 081750Z AUTO 08012KT 9999 NCD 16/06 Q1017
EGLC,2026-05-08 18:20,60.80,EGLC 081820Z AUTO 09011KT 9999 NCD 16/06 Q1017
EGLC,2026-05-08 18:50,59.00,EGLC 081850Z AUTO 09012KT 9999 NCD 15/06 Q1017
EGLC,2026-05-08 19:20,59.00,EGLC 081920Z AUTO 09011KT 9999 NCD 15/06 Q1017
EGLC,2026-05-08 19:50,57.20,EGLC 081950Z AUTO 09010KT 9999 NCD 14/07 Q1018
EGLC,2026-05-08 20:20,55.40,EGLC 082020Z AUTO 08009KT 9999 NCD 13/07 Q1018
EGLC,2026-05-08 20:50,55.40,EGLC 082050Z AUTO 08009KT 9999 NCD 13/08 Q1018
EGLC,2026-05-08 21:20,55.40,EGLC 082120Z AUTO 09008KT 9999 NCD 13/08 Q1018
EGLC,2026-05-08 21:50,53.60,EGLC 082150Z AUTO 07007KT 9999 NCD 12/08 Q1018
EGLC,2026-05-08 22:20,55.40,EGLC 082220Z AUTO 07007KT 9999 NCD 13/08 Q1019
EGLC,2026-05-08 22:50,53.60,EGLC 082250Z AUTO 06006KT 9999 NCD 12/08 Q1019
EGLC,2026-05-08 23:20,53.60,EGLC 082320Z AUTO 07006KT 9999 NCD 12/08 Q1019
EGLC,2026-05-08 23:50,50.00,EGLC 082350Z AUTO 07006KT 9999 NCD 10/07 Q1019
EGLC,2026-05-09 00:20,50.00,EGLC 090020Z AUTO 09006KT 9999 NCD 10/08 Q1018
EGLC,2026-05-09 00:50,50.00,EGLC 090050Z AUTO 08005KT 9999 NCD 10/08 Q1018
EGLC,2026-05-09 01:20,51.80,EGLC 090120Z AUTO 05003KT 9000 NCD 11/08 Q1018
EGLC,2026-05-09 01:50,51.80,EGLC 090150Z AUTO 04003KT 8000 NCD 11/08 Q1018
EGLC,2026-05-09 02:20,50.00,EGLC 090220Z AUTO 04004KT 7000 NCD 10/08 Q1018
EGLC,2026-05-09 02:50,50.00,EGLC 090250Z AUTO VRB02KT 7000 NCD 10/08 Q1018
EGLC,2026-05-09 03:20,50.00,EGLC 090320Z AUTO 36003KT 6000 NCD 10/08 Q1018
EGLC,2026-05-09 03:50,50.00,EGLC 090350Z AUTO VRB02KT 7000 NCD 10/07 Q1018
EGLC,2026-05-09 04:20,48.20,EGLC 090420Z AUTO 01003KT 330V040 6000 NCD 09/07 Q1018
EGLC,2026-05-09 04:50,50.00,EGLC 090450Z AUTO 03004KT 6000 NCD 10/08 Q1018
EGLC,2026-05-09 05:20,50.00,EGLC 090520Z AUTO 03003KT 350V070 6000 NCD 10/08 Q1018
EGLC,2026-05-09 05:50,51.80,EGLC 090550Z AUTO 03003KT 360V060 6000 NCD 11/08 Q1018
EGLC,2026-05-09 06:20,51.80,EGLC 090620Z AUTO 04003KT 360V080 7000 NCD 11/08 Q1018
EGLC,2026-05-09 06:50,53.60,EGLC 090650Z AUTO 08006KT 9999 NCD 12/08 Q1018
EGLC,2026-05-09 07:20,55.40,EGLC 090720Z AUTO 07007KT 9999 NCD 13/08 Q1018
EGLC,2026-05-09 07:50,57.20,EGLC 090750Z AUTO 09008KT 9999 NCD 14/08 Q1018
EGLC,2026-05-09 08:20,59.00,EGLC 090820Z AUTO 09006KT 9999 NCD 15/08 Q1019
EGLC,2026-05-09 08:50,60.80,EGLC 090850Z AUTO 08008KT 9999 NCD 16/08 Q1018
EGLC,2026-05-09 09:20,60.80,EGLC 090920Z AUTO 09009KT 9999 NCD 16/07 Q1018
EGLC,2026-05-09 09:50,62.60,EGLC 090950Z AUTO 09009KT 9999 NCD 17/07 Q1018
EGLC,2026-05-09 10:20,64.40,EGLC 091020Z AUTO 08009KT 9999 NCD 18/08 Q1018
EGLC,2026-05-09 10:50,64.40,EGLC 091050Z AUTO 08011KT 9999 NCD 18/07 Q1018
EGLC,2026-05-09 11:20,64.40,EGLC 091120Z AUTO 09010KT 9999 NCD 18/06 Q1018
EGLC,2026-05-09 11:50,66.20,EGLC 091150Z AUTO 08011KT 9999 NCD 19/07 Q1017
EGLC,2026-05-09 12:20,66.20,EGLC 091220Z AUTO 09012KT 9999 NCD 19/06 Q1017
EGLC,2026-05-09 12:50,66.20,EGLC 091250Z AUTO 09012KT 9999 NCD 19/06 Q1017
EGLC,2026-05-09 13:20,68.00,EGLC 091320Z AUTO 09013KT 9999 NCD 20/06 Q1016
EGLC,2026-05-09 13:50,68.00,EGLC 091350Z AUTO 08013KT 9999 NCD 20/06 Q1016
EGLC,2026-05-09 14:20,66.20,EGLC 091420Z AUTO 10014G24KT 9999 NCD 19/06 Q1016
EGLC,2026-05-09 14:50,68.00,EGLC 091450Z AUTO 11013KT 9999 NCD 20/06 Q1017
EGLC,2026-05-09 15:20,68.00,EGLC 091520Z AUTO 10013KT 9999 NCD 20/06 Q1017
EGLC,2026-05-09 15:50,66.20,EGLC 091550Z AUTO 10014KT 9999 NCD 19/05 Q1017
EGLC,2026-05-09 16:20,64.40,EGLC 091620Z AUTO 10016KT 9999 NCD 18/04 Q1017
EGLC,2026-05-09 16:50,64.40,EGLC 091650Z AUTO 09014KT 9999 NCD 18/04 Q1016
EGLC,2026-05-09 17:20,64.40,EGLC 091720Z AUTO 10014KT 9999 NCD 18/05 Q1016
EGLC,2026-05-09 17:50,62.60,EGLC 091750Z AUTO 09013KT 9999 NCD 17/03 Q1016
EGLC,2026-05-09 18:20,62.60,EGLC 091820Z AUTO 08012KT 9999 NCD 17/03 Q1017
EGLC,2026-05-09 18:50,60.80,EGLC 091850Z AUTO 09011KT 9999 NCD 16/03 Q1017
EGLC,2026-05-09 19:20,59.00,EGLC 091920Z AUTO 09010KT 9999 NCD 15/04 Q1017
EGLC,2026-05-09 19:50,59.00,EGLC 091950Z AUTO 08009KT 9999 NCD 15/03 Q1017
EGLC,2026-05-09 20:20,57.20,EGLC 092020Z AUTO 08008KT 9999 NCD 14/03 Q1017
EGLC,2026-05-09 20:50,57.20,EGLC 092050Z AUTO 07009KT 9999 NCD 14/05 Q1018
EGLC,2026-05-09 21:20,57.20,EGLC 092120Z AUTO 08009KT 9999 NCD 14/05 Q1018
EGLC,2026-05-09 21:50,55.40,EGLC 092150Z AUTO 08008KT 9999 NCD 13/06 Q1018
EGLC,2026-05-09 22:20,55.40,EGLC 092220Z AUTO 07008KT 9999 NCD 13/06 Q1018
EGLC,2026-05-09 22:50,55.40,EGLC 092250Z AUTO 07006KT 9999 NCD 13/06 Q1018
EGLC,2026-05-09 23:20,53.60,EGLC 092320Z AUTO 03007KT 9999 NCD 12/05 Q1018
EGLC,2026-05-09 23:50,53.60,EGLC 092350Z AUTO 03009KT 350V060 9999 NCD 12/06 Q1018
EGLC,2026-05-10 00:20,51.80,EGLC 100020Z AUTO 03009KT 9999 NCD 11/07 Q1018
EGLC,2026-05-10 00:50,51.80,EGLC 100050Z AUTO 03009KT 340V060 9999 NCD 11/07 Q1018
EGLC,2026-05-10 01:20,50.00,EGLC 100120Z AUTO 03006KT 340V070 9999 NCD 10/07 Q1018
EGLC,2026-05-10 01:50,50.00,EGLC 100150Z AUTO VRB07KT 9999 NCD 10/07 Q1018
EGLC,2026-05-10 02:20,48.20,EGLC 100220Z AUTO 03008KT 320V070 9000 FEW008 09/07 Q1018
EGLC,2026-05-10 02:50,50.00,EGLC 100250Z AUTO 03007KT 320V070 9000 SCT009 10/08 Q1018
EGLC,2026-05-10 03:20,50.00,EGLC 100320Z AUTO 03008KT 330V070 9000 SCT010 10/08 Q1018
EGLC,2026-05-10 03:50,50.00,EGLC 100350Z AUTO 03011KT 350V070 9999 FEW010 10/08 Q1018
EGLC,2026-05-10 04:20,50.00,EGLC 100420Z AUTO 03008KT 340V070 9999 NCD 10/07 Q1018
EGLC,2026-05-10 04:50,50.00,EGLC 100450Z AUTO 04009KT 9999 NCD 10/07 Q1017
EGLC,2026-05-10 05:20,50.00,EGLC 100520Z AUTO 04010KT 010V070 9999 NCD 10/07 Q1017
EGLC,2026-05-10 05:50,50.00,EGLC 100550Z AUTO 03010KT 360V070 9999 NCD 10/07 Q1018
EGLC,2026-05-10 06:20,50.00,EGLC 100620Z AUTO 04011KT 9999 BKN012 10/07 Q1018
EGLC,2026-05-10 06:50,50.00,EGLC 100650Z AUTO 03011KT 360V070 9999 SCT014 10/07 Q1018
EGLC,2026-05-10 07:20,51.80,EGLC 100720Z AUTO 04012KT 360V070 9999 SCT016 11/07 Q1018
EGLC,2026-05-10 07:50,51.80,EGLC 100750Z AUTO 04015KT 9999 BKN018 11/07 Q1018
EGLC,2026-05-10 08:20,53.60,EGLC 100820Z AUTO 04012KT 360V070 9999 BKN021 BKN025 12/07 Q1018
EGLC,2026-05-10 08:50,53.60,EGLC 100850Z AUTO 05009KT 360V090 9999 BKN024 12/06 Q1018
EGLC,2026-05-10 09:20,53.60,EGLC 100920Z AUTO 04012KT 360V080 9999 BKN024 12/06 Q1017
EGLC,2026-05-10 09:50,53.60,EGLC 100950Z AUTO 03014KT 350V070 9999 BKN025 BKN030 12/07 Q1017
EGLC,2026-05-10 10:20,53.60,EGLC 101020Z AUTO 04014KT 360V080 9999 BKN026 12/06 Q1018
EGLC,2026-05-10 10:50,53.60,EGLC 101050Z AUTO 04011KT 340V070 9999 BKN027 12/06 Q1018
EGLC,2026-05-10 11:20,53.60,EGLC 101120Z AUTO 04011KT 360V070 9999 BKN028 OVC035 12/06 Q1017
EGLC,2026-05-10 11:50,53.60,EGLC 101150Z AUTO 03012KT 350V060 9999 -RA OVC028 12/06 Q1017
EGLC,2026-05-10 12:20,53.60,EGLC 101220Z AUTO 04012KT 340V080 9999 -RA BKN026 OVC032 12/06 Q1017
EGLC,2026-05-10 12:50,53.60,EGLC 101250Z AUTO 05011KT 010V080 9999 -RA OVC026 12/06 Q1017
EGLC,2026-05-10 13:20,53.60,EGLC 101320Z AUTO 05011KT 9999 BKN028 OVC034 12/06 Q1016
EGLC,2026-05-10 13:50,53.60,EGLC 101350Z AUTO 05011KT 360V090 9999 OVC030 12/05 Q1016
EGLC,2026-05-10 14:20,53.60,EGLC 101420Z AUTO 03011KT 360V070 9999 BKN031/// OVC038/// //////TCU 12/05 Q1016
EGLC,2026-05-10 14:50,53.60,EGLC 101450Z AUTO 05010KT 020V090 9999 OVC032 12/04 Q1016
EGLC,2026-05-10 15:20,53.60,EGLC 101520Z AUTO 07011KT 010V090 9999 OVC036 12/04 Q1015
EGLC,2026-05-10 15:50,53.60,EGLC 101550Z AUTO 03010KT 350V060 9999 OVC037 12/04 Q1015
EGLC,2026-05-10 16:20,53.60,EGLC 101620Z AUTO 03010KT 360V070 9999 BKN039 12/04 Q1015
EGLC,2026-05-10 16:50,55.40,EGLC 101650Z AUTO 03011KT 350V070 9999 BKN038 13/04 Q1014
EGLC,2026-05-10 17:20,53.60,EGLC 101720Z AUTO 06010KT 020V090 9999 BKN039 12/04 Q1014
EGLC,2026-05-10 17:50,53.60,EGLC 101750Z AUTO 07009KT 9999 FEW042 12/04 Q1014
EGLC,2026-05-10 18:20,53.60,EGLC 101820Z AUTO 04009KT 010V090 9999 NCD 12/03 Q1014
EGLC,2026-05-10 18:50,53.60,EGLC 101850Z AUTO 05009KT 010V090 9999 NCD 12/03 Q1014
EGLC,2026-05-10 19:20,51.80,EGLC 101920Z AUTO 04011KT 9999 NCD 11/02 Q1014
EGLC,2026-05-10 19:50,51.80,EGLC 101950Z AUTO 04009KT 010V080 9999 NCD 11/02 Q1014
EGLC,2026-05-10 20:20,50.00,EGLC 102020Z AUTO 04009KT 9999 FEW044 10/02 Q1014
EGLC,2026-05-10 20:50,48.20,EGLC 102050Z AUTO 03009KT 9999 NCD 09/02 Q1014
EGLC,2026-05-10 21:20,48.20,EGLC 102120Z AUTO 03007KT 340V060 9999 NCD 09/02 Q1014
EGLC,2026-05-10 21:50,46.40,EGLC 102150Z AUTO 03008KT 330V060 9999 NCD 08/01 Q1014
EGLC,2026-05-10 22:20,46.40,EGLC 102220Z AUTO 04007KT 360V070 9999 NCD 08/01 Q1014
EGLC,2026-05-10 22:50,44.60,EGLC 102250Z AUTO 03004KT 340V070 9999 NCD 07/01 Q1014
EGLC,2026-05-10 23:20,44.60,EGLC 102320Z AUTO 04004KT 360V070 9999 NCD 07/01 Q1013
EGLC,2026-05-10 23:50,44.60,EGLC 102350Z AUTO 34003KT 270V060 9999 NCD 07/00 Q1013
EGLC,2026-05-11 00:20,42.80,EGLC 110020Z AUTO 34003KT 310V020 9999 NCD 06/01 Q1013
EGLC,2026-05-11 00:50,42.80,EGLC 110050Z AUTO VRB02KT 9999 NCD 06/00 Q1012
EGLC,2026-05-11 01:20,42.80,EGLC 110120Z AUTO VRB02KT 9999 NCD 06/01 Q1012
EGLC,2026-05-11 01:50,42.80,EGLC 110150Z AUTO 31004KT 9999 NCD 06/01 Q1011
EGLC,2026-05-11 02:20,41.00,EGLC 110220Z AUTO 31003KT 9999 NCD 05/01 Q1011
EGLC,2026-05-11 02:50,41.00,EGLC 110250Z AUTO 31004KT 9999 NCD 05/01 Q1011
EGLC,2026-05-11 03:20,41.00,EGLC 110320Z AUTO 28003KT 9999 NCD 05/01 Q1011
EGLC,2026-05-11 03:50,41.00,EGLC 110350Z AUTO 29003KT 9999 NCD 05/01 Q1011
EGLC,2026-05-11 04:20,41.00,EGLC 110420Z AUTO 29004KT 9999 NCD 05/01 Q1011
EGLC,2026-05-11 04:50,42.80,EGLC 110450Z AUTO 28005KT 9999 NCD 06/01 Q1010
EGLC,2026-05-11 05:20,44.60,EGLC 110520Z AUTO 27006KT 9999 NCD 07/01 Q1010
EGLC,2026-05-11 05:50,46.40,EGLC 110550Z AUTO 27007KT 9999 NCD 08/01 Q1010
EGLC,2026-05-11 06:20,46.40,EGLC 110620Z AUTO 29007KT 260V320 9999 NCD 08/02 Q1010
EGLC,2026-05-11 06:50,48.20,EGLC 110650Z AUTO 29009KT 260V330 9999 FEW046 09/04 Q1010
EGLC,2026-05-11 07:20,50.00,EGLC 110720Z AUTO 31008KT 280V340 9999 SCT035 BKN044 10/04 Q1010
EGLC,2026-05-11 07:50,50.00,EGLC 110750Z AUTO 30009KT 270V340 9999 FEW025 SCT032 OVC042 10/05 Q1010
EGLC,2026-05-11 08:20,50.00,EGLC 110820Z AUTO 31008KT 9999 BKN022 OVC049 10/05 Q1010
EGLC,2026-05-11 08:50,48.20,EGLC 110850Z AUTO 32007KT 290V360 6000 -RA SCT015 BKN019 OVC037 09/06 Q1011
EGLC,2026-05-11 09:20,48.20,EGLC 110920Z AUTO 32006KT 280V010 9999 FEW010 SCT014 BKN018 09/06 Q1011
EGLC,2026-05-11 09:50,50.00,EGLC 110950Z AUTO 32005KT 270V010 9999 SCT017 SCT023 BKN029 10/06 Q1011
EGLC,2026-05-11 10:20,50.00,EGLC 111020Z AUTO 33007KT 290V010 9999 BKN019 BKN025 OVC030 10/05 Q1011
EGLC,2026-05-11 10:50,50.00,EGLC 111050Z AUTO 32006KT 280V010 9999 BKN023 OVC028 10/05 Q1011
EGLC,2026-05-11 11:20,50.00,EGLC 111120Z AUTO 32006KT 290V350 9000 -RA BKN022 OVC027 10/06 Q1011
EGLC,2026-05-11 11:50,48.20,EGLC 111150Z AUTO 35008KT 320V020 7000 -RA SCT019 SCT023 BKN028 09/06 Q1012
EGLC,2026-05-11 12:20,46.40,EGLC 111220Z AUTO 35007KT 310V040 9999 -RA FEW017 BKN028 BKN035 08/06 Q1012
EGLC,2026-05-11 12:50,48.20,EGLC 111250Z AUTO 35007KT 310V070 9999 -RA SCT017 SCT023 BKN036 09/05 Q1012
EGLC,2026-05-11 13:20,50.00,EGLC 111320Z AUTO VRB06KT 9999 SCT020 BKN028 BKN037 10/05 Q1012
EGLC,2026-05-11 13:50,50.00,EGLC 111350Z AUTO 34006KT 300V070 9999 FEW026 SCT031 BKN038 10/04 Q1012
EGLC,2026-05-11 14:20,50.00,EGLC 111420Z AUTO 34008KT 310V010 9999 -RA BKN028 10/04 Q1012
EGLC,2026-05-11 14:50,50.00,EGLC 111450Z AUTO 34006KT 290V030 9999 SCT034 10/03 Q1012
EGLC,2026-05-11 15:20,51.80,EGLC 111520Z AUTO 01008KT 280V060 9999 FEW035 SCT045 11/02 Q1012
EGLC,2026-05-11 15:50,53.60,EGLC 111550Z AUTO VRB08KT 9999 NCD 12/01 Q1012
EGLC,2026-05-11 16:20,51.80,EGLC 111620Z AUTO 02008KT 310V080 9999 SCT049 11/01 Q1013
EGLC,2026-05-11 16:50,51.80,EGLC 111650Z AUTO 35008KT 310V030 9999 NCD 11/01 Q1013
EGLC,2026-05-11 17:20,53.60,EGLC 111720Z AUTO 02006KT 300V080 9999 NCD 12/01 Q1013
EGLC,2026-05-11 17:50,53.60,EGLC 111750Z AUTO 35006KT 300V090 9999 NCD 12/00 Q1013
EGLC,2026-05-11 18:20,51.80,EGLC 111820Z AUTO 35006KT 310V070 9999 NCD 11/00 Q1014
EGLC,2026-05-11 18:50,51.80,EGLC 111850Z AUTO 04009KT 9999 NCD 11/01 Q1014
EGLC,2026-05-11 19:20,50.00,EGLC 111920Z AUTO 03007KT 330V070 9999 NCD 10/01 Q1014
EGLC,2026-05-11 19:50,50.00,EGLC 111950Z AUTO 03006KT 9999 NCD 10/00 Q1015
EGLC,2026-05-11 20:20,48.20,EGLC 112020Z AUTO 04004KT 9999 NCD 09/00 Q1015
EGLC,2026-05-11 20:50,48.20,EGLC 112050Z AUTO 04004KT 9999 NCD 09/00 Q1015
EGLC,2026-05-11 21:20,48.20,EGLC 112120Z AUTO 03004KT 320V060 9999 NCD 09/00 Q1016
EGLC,2026-05-11 21:50,46.40,EGLC 112150Z AUTO 04004KT 360V070 9999 NCD 08/01 Q1016
EGLC,2026-05-11 22:20,46.40,EGLC 112220Z AUTO VRB02KT 9999 NCD 08/01 Q1016
EGLC,2026-05-11 22:50,46.40,EGLC 112250Z AUTO VRB02KT 9999 NCD 08/01 Q1016
EGLC,2026-05-11 23:20,44.60,EGLC 112320Z AUTO VRB01KT 9999 NCD 07/01 Q1016
EGLC,2026-05-11 23:50,44.60,EGLC 112350Z AUTO VRB01KT 9999 NCD 07/01 Q1016
EGLC,2026-05-12 00:20,44.60,EGLC 120020Z AUTO 00000KT 9999 NCD 07/03 Q1016
EGLC,2026-05-12 00:50,44.60,EGLC 120050Z AUTO 22002KT 9999 NCD 07/02 Q1016
EGLC,2026-05-12 01:20,41.00,EGLC 120120Z AUTO 21003KT 180V240 9999 NCD 05/01 Q1016
EGLC,2026-05-12 01:50,42.80,EGLC 120150Z AUTO VRB02KT 9999 NCD 06/01 Q1016
EGLC,2026-05-12 02:20,41.00,EGLC 120220Z AUTO 23003KT 180V260 9999 NCD 05/01 Q1016
EGLC,2026-05-12 02:50,41.00,EGLC 120250Z AUTO 22004KT 9999 NCD 05/01 Q1016
EGLC,2026-05-12 03:20,41.00,EGLC 120320Z AUTO 21005KT 9999 NCD 05/01 Q1016
EGLC,2026-05-12 03:50,41.00,EGLC 120350Z AUTO 21002KT 9999 NCD 05/01 Q1016
EGLC,2026-05-12 04:20,41.00,EGLC 120420Z AUTO 19003KT 9999 NCD 05/01 Q1016
EGLC,2026-05-12 04:50,41.00,EGLC 120450Z AUTO 20003KT 9999 NCD 05/01 Q1016
EGLC,2026-05-12 05:20,41.00,EGLC 120520Z AUTO 20003KT 160V220 9999 NCD 05/01 Q1016
EGLC,2026-05-12 05:50,42.80,EGLC 120550Z AUTO 22003KT 180V290 9999 NCD 06/01 Q1016
EGLC,2026-05-12 06:20,46.40,EGLC 120620Z AUTO 23005KT 9999 NCD 08/01 Q1016
EGLC,2026-05-12 06:50,48.20,EGLC 120650Z AUTO 24007KT 9999 NCD 09/02 Q1016
EGLC,2026-05-12 07:20,50.00,EGLC 120720Z AUTO 24008KT 9999 NCD 10/03 Q1016
EGLC,2026-05-12 07:50,51.80,EGLC 120750Z AUTO 26010KT 9999 NCD 11/03 Q1016
EGLC,2026-05-12 08:20,53.60,EGLC 120820Z AUTO 25012KT 9999 NCD 12/03 Q1015
EGLC,2026-05-12 08:50,53.60,EGLC 120850Z AUTO 24010KT 9999 NCD 12/02 Q1015
EGLC,2026-05-12 09:20,55.40,EGLC 120920Z AUTO 26012KT 9999 NCD 13/01 Q1015
EGLC,2026-05-12 09:50,57.20,EGLC 120950Z AUTO 25009KT 9999 NCD 14/00 Q1015
EGLC,2026-05-12 10:20,57.20,EGLC 121020Z AUTO 24010KT 200V300 9999 NCD 14/M01 Q1014
EGLC,2026-05-12 10:50,57.20,EGLC 121050Z AUTO 27010KT 9999 NCD 14/00 Q1014
EGLC,2026-05-12 11:20,59.00,EGLC 121120Z AUTO 26010KT 9999 NCD 15/01 Q1014
EGLC,2026-05-12 11:50,60.80,EGLC 121150Z AUTO 25010KT 210V280 9999 NCD 16/02 Q1013
EGLC,2026-05-12 12:20,59.00,EGLC 121220Z AUTO 26012KT 220V290 9999 NCD 15/02 Q1013
EGLC,2026-05-12 12:50,59.00,EGLC 121250Z AUTO 27014KT 9999 NCD 15/03 Q1013
EGLC,2026-05-12 13:20,59.00,EGLC 121320Z AUTO 29011KT 260V320 9999 BKN049 15/04 Q1013
EGLC,2026-05-12 13:50,62.60,EGLC 121350Z AUTO 26014KT 220V290 9999 NCD 17/03 Q1012
EGLC,2026-05-12 14:20,60.80,EGLC 121420Z AUTO 27014KT 9999 NCD 16/04 Q1012
EGLC,2026-05-12 14:50,60.80,EGLC 121450Z AUTO 26014KT 9999 OVC049 16/04 Q1011
EGLC,2026-05-12 15:20,59.00,EGLC 121520Z AUTO 28012KT 240V320 9999 BKN047 15/05 Q1011
EGLC,2026-05-12 15:50,60.80,EGLC 121550Z AUTO 27013KT 9999 BKN045 16/05 Q1011
EGLC,2026-05-12 16:20,59.00,EGLC 121620Z AUTO 27013KT 9999 BKN044 15/06 Q1011
EGLC,2026-05-12 16:50,59.00,EGLC 121650Z AUTO 28010KT 250V310 9999 SCT042 15/06 Q1011
EGLC,2026-05-12 17:20,59.00,EGLC 121720Z AUTO 27011KT 250V320 9999 BKN042/// //////CB 15/06 Q1011
EGLC,2026-05-12 17:50,55.40,EGLC 121750Z AUTO 32008KT 280V350 9999 -RA SCT035 BKN041 BKN048 13/08 Q1011
EGLC,2026-05-12 18:20,55.40,EGLC 121820Z AUTO 32008KT 280V010 9999 NCD 13/08 Q1011
EGLC,2026-05-12 18:50,57.20,EGLC 121850Z AUTO 30006KT 270V030 9999 NCD 14/07 Q1011
EGLC,2026-05-12 19:20,57.20,EGLC 121920Z AUTO 30010KT 240V350 9999 NCD 14/05 Q1011
EGLC,2026-05-12 19:50,57.20,EGLC 121950Z AUTO 30008KT 9999 NCD 14/05 Q1011
EGLC,2026-05-12 20:20,55.40,EGLC 122020Z AUTO 28006KT 260V320 9999 NCD 13/05 Q1011
EGLC,2026-05-12 20:50,55.40,EGLC 122050Z AUTO 28004KT 9999 NCD 13/04 Q1011
EGLC,2026-05-12 21:20,55.40,EGLC 122120Z AUTO 28006KT 260V330 9999 NCD 13/04 Q1010
EGLC,2026-05-12 21:50,55.40,EGLC 122150Z AUTO 28007KT 9999 NCD 13/04 Q1010
